"ï»¿""Longitude (x)""",Latitude (y),Station Name,Climate ID,Date/Time (LST),Temp (ÂC),Temp Flag,Dew Point Temp (ÂC),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T01:00:00.000000,0.6,"",-0.8,"",90,"","","",3,"",17,"",25.0,"",101.97,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T02:00:00.000000,0.4,"",-0.7,"",92,"","","",2,"",15,"",19.3,"",101.98,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T03:00:00.000000,0.2,"",-0.9,"",92,"","","",1,"",15,"",19.3,"",101.94,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T04:00:00.000000,-0.3,"",-1.1,"",94,"","","",1,"",11,"",19.3,"",101.95,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T05:00:00.000000,-0.2,"",-1.2,"",93,"","","",36,"",11,"",19.3,"",101.91,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T06:00:00.000000,-0.3,"",-1.2,"",94,"","","",2,"",13,"",19.3,"",101.87,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T07:00:00.000000,-0.2,"",-1.0,"",94,"","","",36,"",11,"",16.1,"",101.9,"","","",-4,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T08:00:00.000000,1.0,"",0.0,"",93,"","","",36,"",9,"",19.3,"",101.88,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T09:00:00.000000,4.2,"",1.8,"",84,"","","",1,"",7,"",19.3,"",101.83,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T10:00:00.000000,7.2,"",3.3,"",76,"","","",1,"",6,"",19.3,"",101.78,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T11:00:00.000000,11.8,"",5.3,"",64,"","","",35,"",6,"",19.3,"",101.71,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T12:00:00.000000,17.5,"",8.5,"",55,"","","",15,"",13,"",19.3,"",101.61,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T13:00:00.000000,16.9,"",8.4,"",57,"","","",14,"",22,"",24.1,"",101.52,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T14:00:00.000000,16.3,"",8.2,"",59,"","","",13,"",22,"",24.1,"",101.43,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T15:00:00.000000,17.0,"",8.4,"",57,"","","",13,"",20,"",24.1,"",101.33,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T16:00:00.000000,16.7,"",8.0,"",56,"","","",15,"",22,"",24.1,"",101.21,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T17:00:00.000000,17.1,"",7.5,"",53,"","","",16,"",33,"",25.0,"",101.13,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T18:00:00.000000,17.1,"",7.3,"",52,"","","",16,"",35,"",25.0,"",101.09,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T19:00:00.000000,17.1,"",7.8,"",54,"","","",16,"",32,"",25.0,"",100.98,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T20:00:00.000000,16.4,"",7.5,"",56,"","","",16,"",33,"",25.0,"",100.91,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T21:00:00.000000,15.9,"",7.7,"",58,"","","",16,"",30,"",25.0,"",100.9,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T22:00:00.000000,16.0,"",8.2,"",60,"","","",17,"",26,"",25.0,"",100.87,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-12T23:00:00.000000,15.6,"",8.9,"",64,"","","",16,"",24,"",25.0,"",100.84,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T00:00:00.000000,14.8,"",10.0,"",73,"","","",27,"",48,"",25.0,"",100.94,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T01:00:00.000000,9.1,"",7.4,"",89,"","","",27,"",37,"",12.9,"",101.25,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T02:00:00.000000,8.0,"",6.2,"",88,"","","",27,"",35,"",25.0,"",101.36,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T03:00:00.000000,7.9,"",5.6,"",85,"","","",26,"",41,"",25.0,"",101.45,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T04:00:00.000000,6.2,"",4.1,"",86,"","","",26,"",28,"",25.0,"",101.53,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T05:00:00.000000,5.6,"",3.4,"",86,"","","",23,"",30,"",25.0,"",101.6,"","","","","",Rain
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T06:00:00.000000,5.7,"",3.3,"",85,"","","",23,"",30,"",25.0,"",101.76,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T07:00:00.000000,5.4,"",2.3,"",80,"","","",23,"",30,"",24.1,"",101.78,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T08:00:00.000000,5.2,"",0.9,"",74,"","","",24,"",33,"",24.1,"",101.89,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T09:00:00.000000,4.6,"",-1.2,"",66,"","","",26,"",32,"",24.1,"",101.95,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T10:00:00.000000,4.7,"",-1.3,"",65,"","","",26,"",37,"",24.1,"",102.07,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T11:00:00.000000,4.8,"",-2.0,"",61,"","","",26,"",30,"",48.3,"",102.09,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T12:00:00.000000,6.1,"",-1.8,"",57,"","","",28,"",28,"",48.3,"",102.08,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T13:00:00.000000,5.3,"",-3.2,"",54,"","","",25,"",33,"",48.3,"",102.13,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T14:00:00.000000,5.6,"",-6.5,"",41,"","","",27,"",30,"",24.1,"",102.18,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T15:00:00.000000,5.4,"",-2.9,"",55,"","","",27,"",28,"",24.1,"",102.25,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T16:00:00.000000,4.9,"",-5.1,"",48,"","","",26,"",24,"",24.1,"",102.33,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T17:00:00.000000,3.7,"",-6.1,"",49,"","","",25,"",13,"",25.0,"",102.41,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T18:00:00.000000,2.5,"",-5.5,"",56,"","","",26,"",11,"",25.0,"",102.54,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T19:00:00.000000,0.8,"",-5.6,"",62,"","","",27,"",11,"",25.0,"",102.6,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T20:00:00.000000,-0.7,"",-6.0,"",67,"","","",27,"",9,"",25.0,"",102.68,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T21:00:00.000000,-1.0,"",-6.0,"",69,"","","",28,"",7,"",25.0,"",102.75,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T22:00:00.000000,-0.9,"",-5.7,"",70,"","","",29,"",7,"",25.0,"",102.81,"","","",-3,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-13T23:00:00.000000,-1.5,"",-5.9,"",72,"","","",29,"",7,"",25.0,"",102.84,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T00:00:00.000000,-0.1,"",-6.0,"",64,"","","",34,"",4,"",25.0,"",102.91,"","","",-1,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T01:00:00.000000,-0.7,"",-5.7,"",69,"","","",2,"",6,"",25.0,"",102.91,"","","",-3,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T02:00:00.000000,-2.3,"",-6.1,"",75,"","","",35,"",6,"",25.0,"",102.97,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T03:00:00.000000,-2.4,"",-6.7,"",72,"","","",35,"",6,"",25.0,"",102.99,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T04:00:00.000000,-4.0,"",-7.0,"",80,"","","",36,"",4,"",25.0,"",103.01,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T05:00:00.000000,-4.7,"",-6.6,"",87,"","","",31,"",4,"",25.0,"",103.09,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T06:00:00.000000,-3.6,"",-6.1,"",83,"","","",33,"",4,"",25.0,"",103.15,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T07:00:00.000000,-5.2,"",-7.0,"",87,"","","",34,"",4,"",48.3,"",103.25,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T08:00:00.000000,-3.0,"",-4.9,"",87,"","","",31,"",4,"",48.3,"",103.29,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T09:00:00.000000,0.6,"",-3.1,"",76,"","","",3,"",6,"",24.1,"",103.31,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T10:00:00.000000,2.4,"",-4.3,"",61,"","","","","",0,"",24.1,"",103.34,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T11:00:00.000000,4.6,"",-5.0,"",50,"","","",22,"",4,"",24.1,"",103.31,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T12:00:00.000000,4.8,"",-6.4,"",44,"","","",30,"",7,"",24.1,"",103.25,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T13:00:00.000000,4.8,"",-6.6,"",43,"","","",1,"",4,"",48.3,"",103.2,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T14:00:00.000000,5.2,"",-6.2,"",44,"","","",2,"",6,"",48.3,"",103.15,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T15:00:00.000000,4.6,"",-7.4,"",41,"","","",2,"",6,"",48.3,"",103.15,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T16:00:00.000000,4.2,"",-7.4,"",43,"","","",6,"",6,"",48.3,"",103.16,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T17:00:00.000000,3.6,"",-7.2,"",45,"","","",4,"",7,"",24.1,"",103.15,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T18:00:00.000000,2.8,"",-6.3,"",51,"","","",7,"",7,"",25.0,"",103.16,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T19:00:00.000000,2.5,"",-5.9,"",54,"","","",9,"",9,"",25.0,"",103.17,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T20:00:00.000000,2.1,"",-5.8,"",56,"","","",7,"",11,"",25.0,"",103.18,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T21:00:00.000000,1.8,"",-6.1,"",56,"","","",6,"",7,"",25.0,"",103.16,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T22:00:00.000000,1.4,"",-5.7,"",59,"","","",4,"",13,"",25.0,"",103.15,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-14T23:00:00.000000,0.4,"",-6.2,"",61,"","","",4,"",11,"",25.0,"",103.12,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T00:00:00.000000,-1.4,"",-6.1,"",70,"","","",2,"",13,"",25.0,"",103.1,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T01:00:00.000000,-2.0,"",-5.1,"",79,"","","",1,"",9,"",25.0,"",103.06,"","","",-5,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T02:00:00.000000,-2.3,"",-5.1,"",81,"","","",3,"",13,"",25.0,"",103.0,"","","",-7,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T03:00:00.000000,-2.9,"",-5.4,"",83,"","","",36,"",9,"",25.0,"",103.01,"","","",-6,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T04:00:00.000000,-3.6,"",-6.3,"",82,"","","",36,"",9,"",25.0,"",103.0,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T05:00:00.000000,-2.9,"",-6.0,"",79,"","","",2,"",13,"",25.0,"",102.94,"","","",-8,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T06:00:00.000000,-3.1,"",-6.1,"",80,"","","",2,"",15,"",25.0,"",102.91,"","","",-8,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T07:00:00.000000,-2.9,"",-5.9,"",80,"","","",2,"",13,"",24.1,"",102.94,"","","",-8,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T08:00:00.000000,-2.1,"",-5.1,"",80,"","","",2,"",11,"",24.1,"",102.99,"","","",-6,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T09:00:00.000000,-1.0,"",-4.8,"",75,"","","",4,"",19,"",24.1,"",102.93,"","","",-6,"",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T10:00:00.000000,0.3,"",-4.6,"",70,"","","",4,"",15,"",24.1,"",102.84,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T11:00:00.000000,1.3,"",-4.8,"",64,"","","",3,"",11,"",24.1,"",102.79,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T12:00:00.000000,1.8,"",-4.7,"",62,"","","",3,"",15,"",24.1,"",102.73,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T13:00:00.000000,2.6,"",-5.6,"",55,"","","",5,"",13,"",24.1,"",102.65,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T14:00:00.000000,2.6,"",-5.5,"",55,"","","",4,"",11,"",24.1,"",102.59,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T15:00:00.000000,2.4,"",-5.8,"",55,"","","",4,"",13,"",24.1,"",102.55,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T16:00:00.000000,1.8,"",-5.5,"",58,"","","",5,"",11,"",24.1,"",102.53,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T17:00:00.000000,1.2,"",-5.9,"",59,"","","",6,"",9,"",25.0,"",102.53,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T18:00:00.000000,1.0,"",-5.9,"",60,"","","",5,"",7,"",25.0,"",102.54,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T19:00:00.000000,0.5,"",-5.8,"",63,"","","",5,"",7,"",25.0,"",102.51,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T20:00:00.000000,-0.7,"",-5.7,"",69,"","","",12,"",4,"",25.0,"",102.46,"","","",-2,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T21:00:00.000000,-2.9,"",-6.3,"",77,"","","",35,"",6,"",25.0,"",102.46,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T22:00:00.000000,-1.7,"",-5.2,"",77,"","","",3,"",4,"",25.0,"",102.42,"","","",-3,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-15T23:00:00.000000,-4.3,"",-6.3,"",86,"","","",34,"",6,"",25.0,"",102.44,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T00:00:00.000000,-3.1,"",-5.5,"",83,"","","",34,"",4,"",25.0,"",102.42,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T01:00:00.000000,-5.3,"",-6.9,"",88,"","","",32,"",4,"",19.3,"",102.4,"","","",-7,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T02:00:00.000000,-4.5,"",-6.3,"",87,"","","","","",0,"",19.3,"",102.42,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T03:00:00.000000,-3.6,"",-5.1,"",89,"","","","","",0,"",19.3,"",102.4,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T04:00:00.000000,-6.7,"",-8.1,"",90,"","","","","",0,"",19.3,"",102.42,"","","","","",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T05:00:00.000000,-6.5,"",-7.7,"",91,"","","",31,"",4,"",19.3,"",102.48,"","","",-8,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T06:00:00.000000,-5.4,"",-6.4,"",93,"","","",30,"",4,"",16.1,"",102.48,"","","",-7,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T07:00:00.000000,-5.2,"",-6.5,"",91,"","","",30,"",4,"",16.1,"",102.49,"","","",-7,"",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T08:00:00.000000,-3.2,"",-4.8,"",89,"","","","","",0,"",19.3,"",102.54,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T09:00:00.000000,0.4,"",-1.7,"",86,"","","",23,"",9,"",19.3,"",102.55,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T10:00:00.000000,2.0,"",-2.0,"",75,"","","",24,"",13,"",24.1,"",102.57,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T11:00:00.000000,3.1,"",-2.5,"",67,"","","",25,"",15,"",24.1,"",102.53,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T12:00:00.000000,3.9,"",-2.8,"",62,"","","",28,"",17,"",24.1,"",102.48,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T13:00:00.000000,4.9,"",-2.6,"",58,"","","",25,"",15,"",24.1,"",102.49,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T14:00:00.000000,5.3,"",-2.1,"",59,"","","",28,"",13,"",24.1,"",102.5,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T15:00:00.000000,5.5,"",-1.9,"",59,"","","",23,"",9,"",24.1,"",102.5,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T16:00:00.000000,4.8,"",-2.0,"",61,"","","",26,"",13,"",24.1,"",102.55,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T17:00:00.000000,4.4,"",-1.3,"",66,"","","",28,"",13,"",25.0,"",102.61,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T18:00:00.000000,4.2,"",-1.5,"",66,"","","",27,"",15,"",25.0,"",102.66,"","","","","",Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T19:00:00.000000,3.7,"",-1.7,"",68,"","","",30,"",13,"",25.0,"",102.69,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T20:00:00.000000,3.3,"",-1.7,"",70,"","","",31,"",9,"",25.0,"",102.75,"","","","","",Mostly Cloudy
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T21:00:00.000000,0.8,"",-2.5,"",79,"","","",30,"",9,"",25.0,"",102.79,"","","","","",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T22:00:00.000000,-0.9,"",-3.1,"",85,"","","",31,"",11,"",25.0,"",102.81,"","","",-5,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-16T23:00:00.000000,-1.5,"",-3.5,"",86,"","","",31,"",13,"",25.0,"",102.84,"","","",-6,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-17T00:00:00.000000,-1.1,"",-3.5,"",84,"","","",33,"",9,"",25.0,"",102.9,"","","",-4,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-17T01:00:00.000000,-1.3,"",-3.5,"",85,"","","",35,"",9,"",25.0,"",102.94,"","","",-5,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-17T02:00:00.000000,-2.4,"",-4.2,"",87,"","","",34,"",11,"",25.0,"",103.05,"","","",-6,"",Mainly Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-17T03:00:00.000000,-2.0,"",-5.0,"",80,"","","",2,"",11,"",25.0,"",103.13,"","","",-6,"",Clear
-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-11-17T04:00:00.000000,-3.1,"",-6.5,"",77,"","","",2,"",17,"",25.0,"",103.17,"","","",-9,"",Clear
